transaction_id,customer_id,product_id,payment_method,device_id,amount,is_fraud,time_since_last_transaction,transactions_past_1hr,timestamp_hour,timestamp_day,timestamp_weekday,prev_timestamp_hour,prev_timestamp_day,prev_timestamp_weekday
197,27,6,,,62.03457418964347,False,240.0,1750227152000000000,7,18,2,7.0,18.0,2.0
148,27,29,,,51.278567122780274,False,5880.0,1750233032000000000,8,18,2,7.0,18.0,2.0
191,27,5,,,54.69037604644591,False,6300.0,1750239332000000000,10,18,2,8.0,18.0,2.0
620,28,25,,,51.34900365676189,False,-1.0,1750139192000000000,6,17,1,,,
973,28,22,,,134.04564971665263,False,53220.0,1750192412000000000,21,17,1,6.0,17.0,1.0
955,28,16,,,34.74257413200659,False,1080.0,1750193492000000000,21,17,1,21.0,17.0,1.0
754,28,45,,,42.872013971308945,False,12060.0,1750205552000000000,1,18,2,21.0,17.0,1.0
745,28,19,,,47.3909153774286,False,540.0,1750206092000000000,1,18,2,1.0,18.0,2.0
180,28,4,,,27.417767430794676,False,12300.0,1750218392000000000,4,18,2,1.0,18.0,2.0
351,28,14,,,84.99698127896043,False,11340.0,1750229732000000000,7,18,2,4.0,18.0,2.0
122,28,39,,,55.29564815762668,False,6420.0,1750236152000000000,9,18,2,7.0,18.0,2.0
179,28,47,,,67.79442149187436,False,3900.0,1750240052000000000,10,18,2,9.0,18.0,2.0
172,28,45,,,29.286929131941218,False,420.0,1750240472000000000,10,18,2,10.0,18.0,2.0
875,29,6,,,229.10983739266763,False,-1.0,1750145792000000000,8,17,1,,,
578,29,37,,,64.20162449978692,False,960.0,1750146752000000000,8,17,1,8.0,17.0,1.0
766,29,42,,,22.974831824437715,False,12120.0,1750158872000000000,12,17,1,8.0,17.0,1.0
664,29,43,,,15.734194274977867,False,12240.0,1750171112000000000,15,17,1,12.0,17.0,1.0
503,29,35,,,100.93636323087011,False,19320.0,1750190432000000000,21,17,1,15.0,17.0,1.0
558,29,8,,,57.16125119822341,False,26880.0,1750217312000000000,4,18,2,21.0,17.0,1.0
165,29,10,,,34.35712549025498,False,3780.0,1750221092000000000,5,18,2,4.0,18.0,2.0
102,29,11,,,76.83532508175392,False,11340.0,1750232432000000000,8,18,2,5.0,18.0,2.0
604,30,13,,,20.986356000171984,False,-1.0,1750142072000000000,7,17,1,,,
871,30,47,,,1092.011460379025,True,4200.0,1750146272000000000,8,17,1,7.0,17.0,1.0
860,30,14,,,35.750866869263305,False,1320.0,1750147592000000000,9,17,1,8.0,17.0,1.0
778,30,29,,,67.77080349734014,False,9840.0,1750157432000000000,11,17,1,9.0,17.0,1.0
365,30,7,,,126.78682582855069,False,27660.0,1750185092000000000,19,17,1,11.0,17.0,1.0
340,30,47,,,58.70024593675019,False,4500.0,1750189592000000000,20,17,1,19.0,17.0,1.0
467,30,11,,,47.60812591108158,False,5160.0,1750194752000000000,22,17,1,20.0,17.0,1.0
183,30,2,,,155.12347092647954,False,23100.0,1750217852000000000,4,18,2,22.0,17.0,1.0
349,30,32,,,19.10570050292707,False,12000.0,1750229852000000000,7,18,2,4.0,18.0,2.0
17,30,3,,,53.286010215478804,False,19920.0,1750249772000000000,13,18,2,7.0,18.0,2.0
678,31,20,,,78.04650721240814,False,-1.0,1750128752000000000,3,17,1,,,
730,31,17,,,91.91482491078604,False,78240.0,1750206992000000000,1,18,2,3.0,17.0,1.0
279,31,49,,,36.8781430372492,False,27060.0,1750234052000000000,9,18,2,1.0,18.0,2.0
826,32,47,,,170.8568238354024,False,-1.0,1750151672000000000,10,17,1,,,
712,32,5,,,61.37559172302589,False,13680.0,1750165352000000000,14,17,1,10.0,17.0,1.0
538,32,26,,,25.569830276135722,False,20880.0,1750186232000000000,19,17,1,14.0,17.0,1.0
908,32,20,,,10.0,True,10080.0,1750196312000000000,22,17,1,19.0,17.0,1.0
293,32,13,,,71.99708340937075,False,19320.0,1750215632000000000,4,18,2,22.0,17.0,1.0
431,32,38,,,11.418995772278784,True,9300.0,1750224932000000000,6,18,2,4.0,18.0,2.0
393,32,44,,,74.54146978668358,False,2280.0,1750227212000000000,7,18,2,6.0,18.0,2.0
381,32,42,,,30.70707113465344,False,720.0,1750227932000000000,7,18,2,7.0,18.0,2.0
168,32,13,,,44.31470632578258,False,2700.0,1750230632000000000,8,18,2,7.0,18.0,2.0
236,32,37,,,39.73843302163446,False,6000.0,1750236632000000000,9,18,2,8.0,18.0,2.0
234,32,1,,,21.3643500413585,False,120.0,1750236752000000000,9,18,2,9.0,18.0,2.0
207,32,40,,,53.24466924371458,False,1620.0,1750238372000000000,10,18,2,9.0,18.0,2.0
795,33,48,,,68.57664998658241,False,-1.0,1750107692000000000,22,16,0,,,
780,33,39,,,38.32824349887045,False,2700.0,1750110392000000000,22,16,0,22.0,16.0,0.0
553,33,14,,,104.3693334013284,False,40860.0,1750151252000000000,10,17,1,22.0,16.0,0.0
762,33,43,,,10.0,True,8100.0,1750159352000000000,12,17,1,10.0,17.0,1.0
706,33,12,,,60.410588641577874,False,6720.0,1750166072000000000,14,17,1,12.0,17.0,1.0
383,33,3,,,49.292127835569694,False,15780.0,1750181852000000000,18,17,1,14.0,17.0,1.0
546,33,7,,,37.88373491818464,False,3420.0,1750185272000000000,19,17,1,18.0,17.0,1.0
518,33,49,,,13.821807225470504,False,3360.0,1750188632000000000,20,17,1,19.0,17.0,1.0
325,33,19,,,48.32551891994658,False,3660.0,1750192292000000000,21,17,1,20.0,17.0,1.0
402,33,23,,,42.173209693399755,False,10260.0,1750202552000000000,0,18,2,21.0,17.0,1.0
323,33,10,,,74.16070272489023,False,9480.0,1750212032000000000,3,18,2,0.0,18.0,2.0
545,33,16,,,65.31533246505693,False,6060.0,1750218092000000000,4,18,2,3.0,18.0,2.0
268,33,7,,,10.296150909715571,True,540.0,1750218632000000000,4,18,2,4.0,18.0,2.0
128,33,23,,,29.129358619488418,False,9120.0,1750227752000000000,7,18,2,4.0,18.0,2.0
334,33,8,,,429.7007137537924,True,3000.0,1750230752000000000,8,18,2,7.0,18.0,2.0
303,33,30,,,74.65036898375375,False,1860.0,1750232612000000000,8,18,2,8.0,18.0,2.0
119,33,18,,,83.91412407712428,False,3900.0,1750236512000000000,9,18,2,8.0,18.0,2.0
23,33,31,,,91.61771675756913,False,12900.0,1750249412000000000,13,18,2,9.0,18.0,2.0
991,34,9,,,18.83342002917269,False,-1.0,1750072412000000000,12,16,0,,,
927,34,13,,,64.65152804233546,False,11520.0,1750083932000000000,15,16,0,12.0,16.0,0.0
833,34,29,,,67.9421490296592,False,16920.0,1750100852000000000,20,16,0,15.0,16.0,0.0
827,34,29,,,40.092094150981914,False,1080.0,1750101932000000000,20,16,0,20.0,16.0,0.0
885,34,25,,,63.37561924546848,False,42660.0,1750144592000000000,8,17,1,20.0,16.0,0.0
523,34,19,,,66.12153528571855,False,12060.0,1750156652000000000,11,17,1,8.0,17.0,1.0
573,34,35,,,44.86977686122245,False,25380.0,1750182032000000000,18,17,1,11.0,17.0,1.0
484,34,43,,,41.50714589013881,False,39720.0,1750221752000000000,5,18,2,18.0,17.0,1.0
127,34,33,,,112.3721354789372,False,6180.0,1750227932000000000,7,18,2,5.0,18.0,2.0
81,34,15,,,48.559803482477,False,13140.0,1750241072000000000,11,18,2,7.0,18.0,2.0
644,35,12,,,52.1008834604743,False,-1.0,1750134872000000000,5,17,1,,,
564,35,39,,,84.31647646354122,False,14400.0,1750149272000000000,9,17,1,5.0,17.0,1.0
544,35,10,,,41.77643633317762,False,3600.0,1750152872000000000,10,17,1,9.0,17.0,1.0
769,35,43,,,68.13568367151238,False,5640.0,1750158512000000000,12,17,1,10.0,17.0,1.0
359,35,14,,,54.699131726221836,False,70740.0,1750229252000000000,7,18,2,12.0,17.0,1.0
118,35,25,,,41.48041682152247,False,300.0,1750229552000000000,7,18,2,7.0,18.0,2.0
319,35,29,,,63.948494031462474,False,2100.0,1750231652000000000,8,18,2,7.0,18.0,2.0
138,35,40,,,31.735144837685773,False,10860.0,1750242512000000000,11,18,2,8.0,18.0,2.0
117,35,42,,,37.213503998102084,False,1260.0,1750243772000000000,11,18,2,11.0,18.0,2.0
65,35,10,,,32.791450655044365,False,3120.0,1750246892000000000,12,18,2,11.0,18.0,2.0
944,36,41,,,30.236897111185467,False,-1.0,1750080872000000000,14,16,0,,,
582,36,23,,,49.727192730844536,False,65160.0,1750146032000000000,8,17,1,14.0,16.0,0.0
676,36,9,,,40.72061051854988,False,23640.0,1750169672000000000,15,17,1,8.0,17.0,1.0
590,36,25,,,87.01632825443856,False,10320.0,1750179992000000000,18,17,1,15.0,17.0,1.0
748,36,28,,,66.31985766742189,False,25920.0,1750205912000000000,1,18,2,18.0,17.0,1.0
720,36,48,,,53.074986623017544,False,1680.0,1750207592000000000,1,18,2,1.0,18.0,2.0
579,36,43,,,30.758128632514428,False,8460.0,1750216052000000000,4,18,2,1.0,18.0,2.0
418,36,26,,,42.79402711248011,False,9660.0,1750225712000000000,6,18,2,4.0,18.0,2.0
166,36,33,,,72.07853750234185,False,5160.0,1750230872000000000,8,18,2,6.0,18.0,2.0
307,36,18,,,41.70325035389277,False,1500.0,1750232372000000000,8,18,2,8.0,18.0,2.0
259,36,18,,,35.497278973617284,False,2880.0,1750235252000000000,9,18,2,8.0,18.0,2.0
68,36,10,,,61.10868261176507,False,11460.0,1750246712000000000,12,18,2,9.0,18.0,2.0
597,37,44,,,32.19210314792382,False,-1.0,1750143332000000000,7,17,1,,,
665,37,34,,,39.286297495186055,False,27660.0,1750170992000000000,15,17,1,7.0,17.0,1.0
370,37,48,,,46.174657536485185,False,13200.0,1750184192000000000,19,17,1,15.0,17.0,1.0
292,37,32,,,59.49662985748609,False,14040.0,1750198232000000000,23,17,1,19.0,17.0,1.0
811,37,20,,,42.49128204591143,False,3900.0,1750202132000000000,0,18,2,23.0,17.0,1.0
133,37,33,,,64.7171119042958,False,32700.0,1750234832000000000,9,18,2,0.0,18.0,2.0
200,37,47,,,33.1848120409245,False,3960.0,1750238792000000000,10,18,2,9.0,18.0,2.0
968,38,13,,,109.9248909001537,False,-1.0,1750076552000000000,13,16,0,,,
853,38,15,,,78.31503965465728,False,20700.0,1750097252000000000,19,16,0,13.0,16.0,0.0
707,38,42,,,123.46138678196772,False,26280.0,1750123532000000000,2,17,1,19.0,16.0,0.0
666,38,26,,,68.49456206997897,False,7380.0,1750130912000000000,4,17,1,2.0,17.0,1.0
856,38,11,,,108.33931115140044,False,17160.0,1750148072000000000,9,17,1,4.0,17.0,1.0
867,38,44,,,141.9833139879808,False,50700.0,1750198772000000000,23,17,1,9.0,17.0,1.0
242,38,1,,,85.5014297857776,False,8460.0,1750207232000000000,1,18,2,23.0,17.0,1.0
341,38,37,,,55.25459595491097,False,2640.0,1750209872000000000,2,18,2,1.0,18.0,2.0
308,38,1,,,32.974108346902604,False,22440.0,1750232312000000000,8,18,2,2.0,18.0,2.0
18,38,31,,,55.50085897756112,False,17400.0,1750249712000000000,13,18,2,8.0,18.0,2.0
687,39,35,,,36.89674144552535,False,-1.0,1750127132000000000,3,17,1,,,
682,39,18,,,67.54168525632322,False,900.0,1750128032000000000,3,17,1,3.0,17.0,1.0
975,39,2,,,48.35933920609446,False,5760.0,1750133792000000000,5,17,1,3.0,17.0,1.0
636,39,1,,,44.3981247545862,False,2520.0,1750136312000000000,5,17,1,5.0,17.0,1.0
640,39,15,,,69.61765122272446,False,37680.0,1750173992000000000,16,17,1,5.0,17.0,1.0
406,39,14,,,49.979499854406896,False,3720.0,1750177712000000000,17,17,1,16.0,17.0,1.0
831,39,12,,,21.293990483251307,False,23220.0,1750200932000000000,23,17,1,17.0,17.0,1.0
697,39,11,,,10.0,True,8040.0,1750208972000000000,2,18,2,23.0,17.0,1.0
517,39,10,,,68.63779242532317,False,10800.0,1750219772000000000,5,18,2,2.0,18.0,2.0
215,39,44,,,66.3258421876059,False,5220.0,1750224992000000000,6,18,2,5.0,18.0,2.0
270,39,24,,,60.05842242934339,False,9600.0,1750234592000000000,9,18,2,6.0,18.0,2.0
48,39,33,,,90.81556879613684,False,10440.0,1750245032000000000,12,18,2,9.0,18.0,2.0
554,40,15,,,38.11408146836,False,-1.0,1750151072000000000,10,17,1,,,
657,40,4,,,97.21746409901107,False,20880.0,1750171952000000000,15,17,1,10.0,17.0,1.0
993,40,31,,,33.45293038405368,False,19260.0,1750191212000000000,21,17,1,15.0,17.0,1.0
463,40,29,,,45.45607567085447,False,4020.0,1750195232000000000,22,17,1,21.0,17.0,1.0
269,40,6,,,93.29547209891906,False,39420.0,1750234652000000000,9,18,2,22.0,17.0,1.0
92,40,9,,,70.09437547953134,False,10620.0,1750245272000000000,12,18,2,9.0,18.0,2.0
996,41,12,,,22.26584190660715,False,-1.0,1750131272000000000,4,17,1,,,
756,41,42,,,69.79789367283102,False,28800.0,1750160072000000000,12,17,1,4.0,17.0,1.0
322,41,32,,,79.7099435297622,False,52080.0,1750212152000000000,3,18,2,12.0,17.0,1.0
121,41,8,,,53.372433764210264,False,16860.0,1750229012000000000,7,18,2,3.0,18.0,2.0
101,41,8,,,55.64370300241589,False,3600.0,1750232612000000000,8,18,2,7.0,18.0,2.0
995,42,41,,,23.48419933873771,False,-1.0,1750071692000000000,12,16,0,,,
917,42,20,,,84.62483849495196,False,69060.0,1750140752000000000,7,17,1,12.0,16.0,0.0
638,42,15,,,72.11604533118896,False,33480.0,1750174232000000000,16,17,1,7.0,17.0,1.0
281,42,17,,,27.037275566199476,False,25980.0,1750200212000000000,23,17,1,16.0,17.0,1.0
408,42,40,,,42.70957467781048,False,1620.0,1750201832000000000,0,18,2,23.0,17.0,1.0
658,42,8,,,21.437230429980072,False,9480.0,1750211312000000000,2,18,2,0.0,18.0,2.0
174,42,15,,,38.29081585893728,False,8160.0,1750219472000000000,5,18,2,2.0,18.0,2.0
153,42,36,,,35.66952857052619,False,3780.0,1750223252000000000,6,18,2,5.0,18.0,2.0
446,42,40,,,130.2460919455682,False,780.0,1750224032000000000,6,18,2,6.0,18.0,2.0
31,42,6,,,33.049991660215454,False,24900.0,1750248932000000000,13,18,2,6.0,18.0,2.0
890,43,44,,,35.14441909455389,False,-1.0,1750090592000000000,17,16,0,,,
556,43,9,,,49.53360617983811,False,60120.0,1750150712000000000,9,17,1,17.0,16.0,0.0
549,43,26,,,10.055259983141484,True,34200.0,1750184912000000000,19,17,1,9.0,17.0,1.0
404,43,17,,,49.2579257970607,False,41640.0,1750226552000000000,7,18,2,19.0,17.0,1.0
164,43,5,,,69.18721134598447,False,4560.0,1750231112000000000,8,18,2,7.0,18.0,2.0
557,44,48,,,52.87369263310647,False,-1.0,1750150532000000000,9,17,1,,,
363,44,7,,,42.834638341340764,False,34920.0,1750185452000000000,19,17,1,9.0,17.0,1.0
980,44,15,,,47.3614058845168,False,6540.0,1750191992000000000,21,17,1,19.0,17.0,1.0
710,44,40,,,80.44532386533528,False,16200.0,1750208192000000000,1,18,2,21.0,17.0,1.0
232,44,11,,,99.48824318250533,False,14760.0,1750222952000000000,6,18,2,1.0,18.0,2.0
181,44,12,,,41.16601337803499,False,6120.0,1750229072000000000,7,18,2,6.0,18.0,2.0
135,44,2,,,88.59649794648192,False,5520.0,1750234592000000000,9,18,2,7.0,18.0,2.0
203,44,43,,,48.55463773128139,False,4020.0,1750238612000000000,10,18,2,9.0,18.0,2.0
62,44,3,,,95.79176107131798,False,1020.0,1750239632000000000,10,18,2,10.0,18.0,2.0
80,44,11,,,63.2510712679411,False,6360.0,1750245992000000000,12,18,2,10.0,18.0,2.0
821,45,1,,,85.35754488546979,False,-1.0,1750103012000000000,20,16,0,,,
931,45,18,,,34.03013855396542,False,36060.0,1750139072000000000,6,17,1,20.0,16.0,0.0
713,45,11,,,48.218158909222446,False,26160.0,1750165232000000000,14,17,1,6.0,17.0,1.0
674,45,23,,,74.07722164145363,False,4680.0,1750169912000000000,15,17,1,14.0,17.0,1.0
419,45,29,,,45.78879182035666,False,30600.0,1750200512000000000,23,17,1,15.0,17.0,1.0
711,45,25,,,71.98948328966762,False,7620.0,1750208132000000000,1,18,2,23.0,17.0,1.0
689,45,13,,,35.573961549269434,False,1320.0,1750209452000000000,2,18,2,1.0,18.0,2.0
175,45,29,,,374.8355094545507,True,20340.0,1750229792000000000,7,18,2,2.0,18.0,2.0
104,45,37,,,93.3624307437065,False,2280.0,1750232072000000000,8,18,2,7.0,18.0,2.0
926,46,11,,,103.38735815514252,False,-1.0,1750139672000000000,6,17,1,,,
562,46,31,,,120.18822178003705,False,9960.0,1750149632000000000,9,17,1,6.0,17.0,1.0
768,46,32,,,55.73803765664646,False,9000.0,1750158632000000000,12,17,1,9.0,17.0,1.0
391,46,9,,,37.369653284946224,False,21780.0,1750180412000000000,18,17,1,12.0,17.0,1.0
373,46,29,,,83.67899483848794,False,25620.0,1750206032000000000,1,18,2,18.0,17.0,1.0
367,46,23,,,35.166461258800375,False,720.0,1750206752000000000,1,18,2,1.0,18.0,2.0
655,46,25,,,43.31154895487747,False,4740.0,1750211492000000000,2,18,2,1.0,18.0,2.0
950,47,17,,,53.14625150038364,False,-1.0,1750079792000000000,14,16,0,,,
726,47,13,,,52.07946070807412,False,40320.0,1750120112000000000,1,17,1,14.0,16.0,0.0
715,47,24,,,58.56749998250122,False,1980.0,1750122092000000000,2,17,1,1.0,17.0,1.0
845,47,34,,,30.294905598347682,False,27300.0,1750149392000000000,9,17,1,2.0,17.0,1.0
773,47,18,,,47.75956946780894,False,8640.0,1750158032000000000,12,17,1,9.0,17.0,1.0
394,47,35,,,74.79602875878265,False,21840.0,1750179872000000000,18,17,1,12.0,17.0,1.0
507,47,44,,,40.75958939874401,False,10080.0,1750189952000000000,20,17,1,18.0,17.0,1.0
935,47,47,,,34.159379756069455,False,4740.0,1750194692000000000,22,17,1,20.0,17.0,1.0
460,47,1,,,101.84436938802475,False,28500.0,1750223192000000000,6,18,2,22.0,17.0,1.0
64,47,6,,,72.40699877964938,False,16080.0,1750239272000000000,10,18,2,6.0,18.0,2.0
141,47,6,,,101.73178492575587,False,3060.0,1750242332000000000,11,18,2,10.0,18.0,2.0
38,47,8,,,126.0559738420622,False,3900.0,1750246232000000000,12,18,2,11.0,18.0,2.0
940,48,45,,,71.2363412780477,False,-1.0,1750081592000000000,14,16,0,,,
356,48,4,,,32.15430053619089,False,105120.0,1750186712000000000,19,17,1,14.0,16.0,0.0
515,48,49,,,18.90922548140068,False,2280.0,1750188992000000000,20,17,1,19.0,17.0,1.0
328,48,33,,,64.51707924747043,False,2760.0,1750191752000000000,21,17,1,20.0,17.0,1.0
405,48,17,,,37.58897640642784,False,10440.0,1750202192000000000,0,18,2,21.0,17.0,1.0
297,48,32,,,33.98183094759377,False,12960.0,1750215152000000000,3,18,2,0.0,18.0,2.0
486,48,45,,,31.423895399001104,False,6480.0,1750221632000000000,5,18,2,3.0,18.0,2.0
129,48,15,,,10.0,True,5940.0,1750227572000000000,7,18,2,5.0,18.0,2.0
335,48,1,,,94.20659715220465,False,3120.0,1750230692000000000,8,18,2,7.0,18.0,2.0
289,48,49,,,83.70197835975058,False,2760.0,1750233452000000000,8,18,2,8.0,18.0,2.0
86,48,31,,,52.7947025388588,False,1860.0,1750235312000000000,9,18,2,8.0,18.0,2.0
793,49,45,,,63.853553635771114,False,-1.0,1750108052000000000,22,16,0,,,
727,49,28,,,11.550560136961364,True,11880.0,1750119932000000000,1,17,1,22.0,16.0,0.0
928,49,17,,,29.859085819050353,False,19500.0,1750139432000000000,6,17,1,1.0,17.0,1.0
613,49,29,,,60.334568626431476,False,1020.0,1750140452000000000,7,17,1,6.0,17.0,1.0
588,49,29,,,33.97217270287006,False,4500.0,1750144952000000000,8,17,1,7.0,17.0,1.0
784,49,46,,,83.1787451070178,False,58800.0,1750203752000000000,0,18,2,8.0,17.0,1.0
444,49,6,,,51.50181460525144,False,20400.0,1750224152000000000,6,18,2,0.0,18.0,2.0
361,49,48,,,106.77650991999873,False,4980.0,1750229132000000000,7,18,2,6.0,18.0,2.0
28,49,11,,,52.367230057075176,False,16620.0,1750245752000000000,12,18,2,7.0,18.0,2.0
857,50,32,,,77.29284965160711,False,-1.0,1750096532000000000,18,16,0,,,
660,50,29,,,60.052065541537424,False,35460.0,1750131992000000000,4,17,1,18.0,16.0,0.0
909,50,46,,,107.52478730317439,False,9720.0,1750141712000000000,7,17,1,4.0,17.0,1.0
836,50,6,,,61.016537128560664,False,8760.0,1750150472000000000,9,17,1,7.0,17.0,1.0
411,50,25,,,48.38797232047553,False,26340.0,1750176812000000000,17,17,1,9.0,17.0,1.0
543,50,32,,,102.36804551939277,False,8820.0,1750185632000000000,19,17,1,17.0,17.0,1.0
753,50,43,,,124.92375067053337,False,19980.0,1750205612000000000,1,18,2,19.0,17.0,1.0
277,50,28,,,39.40747644160886,False,11940.0,1750217552000000000,4,18,2,1.0,18.0,2.0
69,50,44,,,45.387490869981534,False,20820.0,1750238372000000000,10,18,2,4.0,18.0,2.0
872,51,16,,,536.4000145856816,True,-1.0,1750093832000000000,18,16,0,,,
863,51,11,,,53.543276867081154,False,1620.0,1750095452000000000,18,16,0,18.0,16.0,0.0
820,51,10,,,30.01225135465466,False,7740.0,1750103192000000000,20,16,0,18.0,16.0,0.0
911,51,25,,,58.39021057389789,False,38280.0,1750141472000000000,7,17,1,20.0,16.0,0.0
548,51,23,,,76.91907301762998,False,10680.0,1750152152000000000,10,17,1,7.0,17.0,1.0
435,51,25,,,209.87598989719456,False,20340.0,1750172492000000000,16,17,1,10.0,17.0,1.0
852,51,39,,,37.801480542859665,False,27180.0,1750199672000000000,23,17,1,16.0,17.0,1.0
202,51,46,,,83.86644208630452,False,14760.0,1750214432000000000,3,18,2,23.0,17.0,1.0
500,51,42,,,35.89891602599446,False,6360.0,1750220792000000000,5,18,2,3.0,18.0,2.0
155,51,38,,,242.89506075002942,False,2100.0,1750222892000000000,6,18,2,5.0,18.0,2.0
342,51,3,,,45.80040263062292,False,7380.0,1750230272000000000,8,18,2,6.0,18.0,2.0
40,51,45,,,28.508702214756024,False,15720.0,1750245992000000000,12,18,2,8.0,18.0,2.0
44,51,26,,,82.2191975702366,False,2160.0,1750248152000000000,13,18,2,12.0,18.0,2.0
948,52,24,,,45.570866356695014,False,-1.0,1750080152000000000,14,16,0,,,
524,52,8,,,58.593781314790405,False,76320.0,1750156472000000000,11,17,1,14.0,16.0,0.0
464,52,21,,,23.290934476205926,False,10800.0,1750167272000000000,14,17,1,11.0,17.0,1.0
998,52,8,,,38.301517667497905,False,23640.0,1750190912000000000,21,17,1,14.0,17.0,1.0
445,52,27,,,39.73454972178253,False,6480.0,1750197392000000000,22,17,1,21.0,17.0,1.0
866,52,17,,,31.962834011163917,False,1440.0,1750198832000000000,23,17,1,22.0,17.0,1.0
213,52,43,,,131.53990190070917,False,13620.0,1750212452000000000,3,18,2,23.0,17.0,1.0
630,52,30,,,62.10809098533351,False,540.0,1750212992000000000,3,18,2,3.0,18.0,2.0
623,52,5,,,182.33366591608018,False,420.0,1750213412000000000,3,18,2,3.0,18.0,2.0
267,52,25,,,63.79369345016833,False,5340.0,1750218752000000000,4,18,2,3.0,18.0,2.0
210,52,33,,,113.53244094392093,False,19440.0,1750238192000000000,10,18,2,4.0,18.0,2.0
158,52,27,,,86.56544790211028,False,3120.0,1750241312000000000,11,18,2,10.0,18.0,2.0
0,52,34,,,41.76669570453151,False,9480.0,1750250792000000000,13,18,2,11.0,18.0,2.0
887,53,12,,,92.67133139435487,False,-1.0,1750091132000000000,17,16,0,,,
810,53,4,,,26.222226863628627,False,13860.0,1750104992000000000,21,16,0,17.0,16.0,0.0
637,53,46,,,140.30853633078294,False,31140.0,1750136132000000000,5,17,1,21.0,16.0,0.0
808,53,29,,,33.078763505318335,False,17700.0,1750153832000000000,10,17,1,5.0,17.0,1.0
453,53,17,,,20.825198302306205,False,15420.0,1750169252000000000,15,17,1,10.0,17.0,1.0
632,53,18,,,64.52728829179631,False,5700.0,1750174952000000000,16,17,1,15.0,17.0,1.0
231,53,22,,,60.68168035315846,False,34260.0,1750209212000000000,2,18,2,16.0,17.0,1.0
374,53,18,,,67.18384052143819,False,19140.0,1750228352000000000,7,18,2,2.0,18.0,2.0
96,53,35,,,113.73565697919693,True,16680.0,1750245032000000000,12,18,2,7.0,18.0,2.0
56,53,38,,,48.68177002951419,False,2400.0,1750247432000000000,12,18,2,12.0,18.0,2.0
14,53,31,,,33.72099150939925,False,840.0,1750248272000000000,13,18,2,12.0,18.0,2.0
839,54,32,,,38.91977323144867,False,-1.0,1750099772000000000,19,16,0,,,
834,54,11,,,59.89468490710927,False,50940.0,1750150712000000000,9,17,1,19.0,16.0,0.0
681,54,35,,,46.14887717080375,False,18360.0,1750169072000000000,15,17,1,9.0,17.0,1.0
302,54,29,,,71.96284677645312,False,27360.0,1750196432000000000,22,17,1,15.0,17.0,1.0
732,54,45,,,51.1745007913808,False,10440.0,1750206872000000000,1,18,2,22.0,17.0,1.0
224,54,28,,,101.36410833878391,False,3600.0,1750210472000000000,2,18,2,1.0,18.0,2.0
318,54,8,,,64.55573857251714,False,2160.0,1750212632000000000,3,18,2,2.0,18.0,2.0
449,54,45,,,82.02924918649433,False,11220.0,1750223852000000000,6,18,2,3.0,18.0,2.0
388,54,37,,,52.616313655263276,False,3660.0,1750227512000000000,7,18,2,6.0,18.0,2.0
343,54,33,,,119.3077965469941,False,2700.0,1750230212000000000,8,18,2,7.0,18.0,2.0
75,54,1,,,108.93234912810904,False,11580.0,1750241792000000000,11,18,2,8.0,18.0,2.0
73,54,2,,,24.451986244878032,False,4620.0,1750246412000000000,12,18,2,11.0,18.0,2.0
599,55,35,,,47.96985533714245,False,-1.0,1750142972000000000,7,17,1,,,
800,55,10,,,44.926963896650285,False,11820.0,1750154792000000000,11,17,1,7.0,17.0,1.0
893,55,8,,,111.96291527546838,False,42420.0,1750197212000000000,22,17,1,11.0,17.0,1.0
474,55,47,,,63.29537390269298,False,25140.0,1750222352000000000,5,18,2,22.0,17.0,1.0
462,55,26,,,87.8582428159386,False,720.0,1750223072000000000,6,18,2,5.0,18.0,2.0
238,55,26,,,39.957936173764246,False,13440.0,1750236512000000000,9,18,2,6.0,18.0,2.0
41,55,44,,,82.67077955490798,False,11820.0,1750248332000000000,13,18,2,9.0,18.0,2.0
901,56,46,,,45.19543338780309,False,-1.0,1750088612000000000,16,16,0,,,
963,56,33,,,10.0,True,46620.0,1750135232000000000,5,17,1,16.0,16.0,0.0
951,56,12,,,33.409764575349335,False,1440.0,1750136672000000000,6,17,1,5.0,17.0,1.0
878,56,3,,,50.07886843064126,False,8760.0,1750145432000000000,8,17,1,6.0,17.0,1.0
705,56,34,,,127.901102564145,False,20760.0,1750166192000000000,14,17,1,8.0,17.0,1.0
937,56,38,,,32.69177960847416,False,28380.0,1750194572000000000,22,17,1,14.0,17.0,1.0
777,56,13,,,40.39030060501429,False,9600.0,1750204172000000000,0,18,2,22.0,17.0,1.0
240,56,36,,,40.35146364269786,False,3420.0,1750207592000000000,1,18,2,0.0,18.0,2.0
218,56,4,,,14.147201353776667,True,17040.0,1750224632000000000,6,18,2,1.0,18.0,2.0
976,57,38,,,32.681703527806036,False,-1.0,1750133672000000000,5,17,1,,,
843,57,34,,,68.41640668347334,False,15960.0,1750149632000000000,9,17,1,5.0,17.0,1.0
724,57,37,,,21.999294558168778,False,14280.0,1750163912000000000,13,17,1,9.0,17.0,1.0
736,57,40,,,124.55413580793245,False,42720.0,1750206632000000000,1,18,2,13.0,17.0,1.0
635,57,48,,,35.509756674071696,False,6060.0,1750212692000000000,3,18,2,1.0,18.0,2.0
275,57,22,,,48.95869837162595,False,5100.0,1750217792000000000,4,18,2,3.0,18.0,2.0
